"vals","group",".sample"
0.894597065661668,1,7
0.792569518241283,1,7
0.862067974613994,1,7
0.795233655869775,2,7
0.808590939570715,2,7
0.832030283049274,2,7
0.797939902735902,1,7
0.799801387281848,1,7
0.809766928807787,2,7
0.823212386112528,1,7
0.808182770778672,2,7
0.858875283693478,1,7
0.806015945617413,2,7
0.798558954132949,1,7
0.818511617090089,2,7
0.850827102847987,1,7
0.863536634377808,2,7
0.827801973186199,2,7
0.804227687053104,1,7
0.816229462504506,2,7
0.823978156458022,1,7
0.805218383189179,2,7
0.763645975662168,1,7
0.790391336312494,2,7
0.811940825999539,2,7
0.794574044495464,2,7
0.840183055567893,2,7
0.82246860252866,1,7
0.830867212074578,1,7
0.804673264996015,2,7
0.828607430363441,2,7
0.84927911649513,2,7
0.792372850319097,2,7
0.848839159625852,2,7
0.793672389357492,1,7
0.794808593885162,1,7
0.768392812330089,1,7
0.827014385169962,2,7
0.795568728667252,2,7
0.831938270350956,1,7
0.81801700177602,1,7
0.827292937038619,2,7
0.822475266218465,1,7
0.848303445786103,2,7
0.817564351465253,1,7
0.857717083414793,2,7
0.801179804400629,1,7
0.794901315307554,2,7
0.821782886387986,1,7
0.810890932511094,2,7
0.768933902861093,1,7
0.837377449314766,2,7
0.820102970910455,2,7
0.822100871487764,1,7
0.860351819768306,1,7
0.816419192990608,1,7
0.791870400413163,1,7
0.813482661780804,2,7
0.810938954016372,2,7
0.841999772706915,2,7
0.872465181479058,2,7
0.839394641282869,2,7
0.748703489741541,1,7
0.808117204731407,1,7
0.805266731897602,1,7
0.80466242581617,1,7
0.797895670260192,2,7
0.819943957124704,1,7
0.848748076576941,1,7
0.816007769018031,2,7
0.839377976875137,1,7
0.820554340253804,1,7
0.808416868440449,1,7
0.816532200658871,2,7
0.86335219006408,2,7
0.796581205582558,1,7
0.813757784570927,2,7
0.840150774402948,1,7
0.873484778232312,2,7
0.767588168518955,1,7
0.856129562277583,2,7
0.788094725876293,1,7
0.876441339207333,2,7
0.807787930755892,1,7
0.849150151999179,1,7
0.75538457697367,1,7
0.757663503545662,2,7
0.786255039156239,2,7
0.714967273811377,2,7
0.789525257495725,1,7
0.740439191892549,1,7
0.779650400719739,2,7
0.773852100512475,2,7
0.825774204815933,1,7
0.850785218076366,1,7
0.739048947367772,1,7
0.822025606917572,2,7
0.744283594471953,2,7
0.815319205425719,2,7
0.807186734617383,1,7
0.82298151507777,1,7
0.838224288374631,2,7
0.817620817099188,1,7
0.845232585930924,1,7
0.720793462134023,1,7
0.730780195506336,2,7
0.838746603005581,1,7
0.766455641854755,1,7
0.828840089903635,1,7
0.811108915684505,2,7
0.756861726323126,1,7
0.827755548202309,1,7
0.752676049641431,2,7
0.806417253403828,1,7
0.845452758901481,2,7
0.760466894800414,2,7
0.826309692515952,2,7
0.804465668991751,2,7
0.824897140704294,1,7
0.764545317698085,2,7
0.820553261615324,1,7
0.798359142604782,1,7
0.797654308364658,2,7
0.797201238950729,1,7
0.825494739999261,2,7
0.795390965506286,1,7
0.769408129313129,2,7
0.809383402220138,1,7
0.746523212949416,2,7
0.801867951445815,1,7
0.773990106342696,1,7
0.802481672219973,1,7
0.808292974637646,2,7
0.756356407971432,1,7
0.81205130792267,2,7
0.791261738882427,2,7
0.729630074890179,2,7
0.797248711953371,2,7
0.7354411367246,2,7
0.787813709405971,2,7
0.789147748517322,2,7
0.792752311968974,2,7
0.785825332945026,1,7
0.821340282431606,1,7
0.794036713796616,1,7
0.800042651971356,2,7
0.709704497187995,1,7
0.816969617415738,2,7
0.782924610981997,1,7
0.821722765044868,1,7
0.712696968907871,2,7
0.813545700911913,1,7
0.775374764154501,2,7
0.810130511182634,1,7
0.831943251341541,1,7
0.754822115793968,1,7
0.803240957168479,1,7
0.769445398572841,1,7
0.771312862677041,1,7
0.73329823610414,2,7
0.831916528709193,2,7
0.825846508878554,2,7
0.761424513827128,2,7
0.786025005553336,2,7
0.747220115161163,1,7
0.775418979829035,1,7
0.793100576252317,1,7
0.747821193037762,2,7
0.821369869975947,1,7
0.752506712246023,2,7
0.730686175915154,2,7
0.853250974907969,1,7
0.810230783024473,2,7
0.83385847683974,2,7
0.829391064505025,2,7
0.775771297218294,2,7
0.804157380798187,2,7
0.839921529344841,1,7
0.777949347563341,2,7
0.791303589184719,1,7
0.874633068461647,1,8
0.827648109602894,2,8
0.864416676533689,1,8
0.833089947812675,1,8
0.83239590926548,1,8
0.78898364746678,2,8
0.851984983553606,2,8
0.796312901300284,2,8
0.779098232965028,2,8
0.852206198544543,2,8
0.849536375620708,1,8
0.786658749479801,2,8
0.894597065661668,1,8
0.792569518241283,2,8
0.862067974613994,2,8
0.795233655869775,1,8
0.808590939570715,1,8
0.832030283049274,2,8
0.797939902735902,1,8
0.799801387281848,2,8
0.809766928807787,2,8
0.823212386112528,2,8
0.808182770778672,1,8
0.858875283693478,1,8
0.806015945617413,2,8
0.798558954132949,1,8
0.818511617090089,2,8
0.850827102847987,2,8
0.863536634377808,2,8
0.827801973186199,1,8
0.804227687053104,2,8
0.816229462504506,2,8
0.823978156458022,2,8
0.805218383189179,2,8
0.763645975662168,2,8
0.790391336312494,1,8
0.811940825999539,1,8
0.794574044495464,1,8
0.840183055567893,2,8
0.82246860252866,2,8
0.830867212074578,1,8
0.804673264996015,2,8
0.828607430363441,1,8
0.84927911649513,1,8
0.792372850319097,1,8
0.848839159625852,1,8
0.793672389357492,1,8
0.794808593885162,1,8
0.768392812330089,1,8
0.827014385169962,2,8
0.795568728667252,1,8
0.831938270350956,1,8
0.81801700177602,1,8
0.827292937038619,1,8
0.822475266218465,2,8
0.848303445786103,2,8
0.817564351465253,1,8
0.857717083414793,2,8
0.801179804400629,2,8
0.794901315307554,2,8
0.821782886387986,1,8
0.810890932511094,2,8
0.768933902861093,2,8
0.837377449314766,2,8
0.820102970910455,2,8
0.822100871487764,1,8
0.860351819768306,1,8
0.816419192990608,2,8
0.791870400413163,1,8
0.813482661780804,1,8
0.810938954016372,2,8
0.841999772706915,1,8
0.872465181479058,2,8
0.839394641282869,1,8
0.748703489741541,1,8
0.808117204731407,2,8
0.805266731897602,1,8
0.80466242581617,1,8
0.797895670260192,2,8
0.819943957124704,2,8
0.848748076576941,1,8
0.816007769018031,1,8
0.839377976875137,1,8
0.820554340253804,1,8
0.808416868440449,2,8
0.816532200658871,2,8
0.86335219006408,2,8
0.796581205582558,2,8
0.813757784570927,2,8
0.840150774402948,1,8
0.873484778232312,2,8
0.767588168518955,2,8
0.856129562277583,1,8
0.788094725876293,2,8
0.876441339207333,1,8
0.807787930755892,2,8
0.849150151999179,2,8
0.75538457697367,1,8
0.757663503545662,1,8
0.786255039156239,2,8
0.714967273811377,2,8
0.789525257495725,1,8
0.740439191892549,1,8
0.779650400719739,2,8
0.773852100512475,2,8
0.825774204815933,1,8
0.850785218076366,1,8
0.739048947367772,1,8
0.822025606917572,1,8
0.744283594471953,1,8
0.815319205425719,1,8
0.807186734617383,2,8
0.82298151507777,1,8
0.838224288374631,1,8
0.817620817099188,2,8
0.845232585930924,1,8
0.720793462134023,2,8
0.730780195506336,1,8
0.838746603005581,1,8
0.766455641854755,1,8
0.828840089903635,1,8
0.811108915684505,2,8
0.756861726323126,1,8
0.827755548202309,2,8
0.752676049641431,2,8
0.806417253403828,2,8
0.845452758901481,1,8
0.760466894800414,1,8
0.826309692515952,2,8
0.804465668991751,2,8
0.824897140704294,1,8
0.764545317698085,2,8
0.820553261615324,1,8
0.798359142604782,1,8
0.797654308364658,1,8
0.797201238950729,2,8
0.825494739999261,2,8
0.795390965506286,2,8
0.769408129313129,1,8
0.809383402220138,1,8
0.746523212949416,1,8
0.801867951445815,1,8
0.773990106342696,2,8
0.802481672219973,2,8
0.808292974637646,1,8
0.756356407971432,1,8
0.81205130792267,1,8
0.791261738882427,1,8
0.729630074890179,2,8
0.797248711953371,2,8
0.7354411367246,2,8
0.787813709405971,1,8
0.789147748517322,1,8
0.792752311968974,1,8
0.785825332945026,1,8
0.821340282431606,1,8
0.794036713796616,1,8
0.800042651971356,2,8
0.709704497187995,2,8
0.816969617415738,1,8
0.782924610981997,2,8
0.821722765044868,1,8
0.712696968907871,1,8
0.813545700911913,2,8
0.775374764154501,2,8
0.810130511182634,2,8
0.831943251341541,2,8
0.754822115793968,1,8
0.803240957168479,1,8
0.769445398572841,2,8
0.771312862677041,2,8
0.73329823610414,1,8
0.831916528709193,1,8
0.825846508878554,2,8
0.761424513827128,1,8
0.786025005553336,2,8
0.747220115161163,2,8
0.775418979829035,2,8
0.793100576252317,2,8
0.747821193037762,1,8
0.821369869975947,1,8
0.752506712246023,2,8
0.730686175915154,2,8
0.853250974907969,1,8
0.810230783024473,2,8
0.83385847683974,2,8
0.829391064505025,2,8
0.775771297218294,1,8
0.804157380798187,2,8
0.839921529344841,2,8
0.777949347563341,2,8
0.791303589184719,2,8
0.874633068461647,1,9
0.827648109602894,1,9
0.864416676533689,1,9
0.833089947812675,1,9
0.83239590926548,2,9
0.78898364746678,2,9
0.851984983553606,1,9
0.796312901300284,1,9
0.779098232965028,2,9
0.852206198544543,1,9
0.849536375620708,2,9
0.786658749479801,2,9
0.894597065661668,1,9
0.792569518241283,2,9
0.862067974613994,2,9
0.795233655869775,1,9
0.808590939570715,2,9
0.832030283049274,2,9
0.797939902735902,1,9
0.799801387281848,1,9
0.809766928807787,1,9
0.823212386112528,1,9
0.808182770778672,1,9
0.858875283693478,1,9
0.806015945617413,1,9
0.798558954132949,1,9
0.818511617090089,2,9
0.850827102847987,2,9
0.863536634377808,1,9
0.827801973186199,2,9
0.804227687053104,2,9
0.816229462504506,1,9
0.823978156458022,1,9
0.805218383189179,2,9
0.763645975662168,1,9
0.790391336312494,2,9
0.811940825999539,2,9
0.794574044495464,1,9
0.840183055567893,1,9
0.82246860252866,2,9
0.830867212074578,2,9
0.804673264996015,2,9
0.828607430363441,2,9
0.84927911649513,2,9
0.792372850319097,1,9
0.848839159625852,2,9
0.793672389357492,2,9
0.794808593885162,1,9
0.768392812330089,1,9
0.827014385169962,2,9
0.795568728667252,2,9
0.831938270350956,1,9
0.81801700177602,2,9
0.827292937038619,2,9
0.822475266218465,2,9
0.848303445786103,1,9
0.817564351465253,2,9
0.857717083414793,2,9
0.801179804400629,1,9
0.794901315307554,1,9
0.821782886387986,1,9
0.810890932511094,2,9
0.768933902861093,1,9
0.837377449314766,1,9
0.820102970910455,1,9
0.822100871487764,2,9
0.860351819768306,2,9
0.816419192990608,2,9
0.791870400413163,1,9
0.813482661780804,2,9
0.810938954016372,1,9
0.841999772706915,1,9
0.872465181479058,1,9
0.839394641282869,1,9
0.748703489741541,1,9
0.808117204731407,1,9
0.805266731897602,2,9
0.80466242581617,2,9
0.797895670260192,2,9
0.819943957124704,1,9
0.848748076576941,2,9
0.816007769018031,2,9
0.839377976875137,1,9
0.820554340253804,1,9
0.808416868440449,1,9
0.816532200658871,2,9
0.86335219006408,1,9
0.796581205582558,2,9
0.813757784570927,1,9
0.840150774402948,2,9
0.873484778232312,2,9
0.767588168518955,2,9
0.856129562277583,1,9
0.788094725876293,2,9
0.876441339207333,1,9
0.807787930755892,1,9
0.849150151999179,1,9
0.75538457697367,1,9
0.757663503545662,2,9
0.786255039156239,1,9
0.714967273811377,1,9
0.789525257495725,1,9
0.740439191892549,2,9
0.779650400719739,1,9
0.773852100512475,2,9
0.825774204815933,2,9
0.850785218076366,1,9
0.739048947367772,2,9
0.822025606917572,2,9
0.744283594471953,2,9
0.815319205425719,1,9
0.807186734617383,1,9
0.82298151507777,1,9
0.838224288374631,2,9
0.817620817099188,1,9
0.845232585930924,2,9
0.720793462134023,1,9
0.730780195506336,1,9
0.838746603005581,2,9
0.766455641854755,1,9
0.828840089903635,1,9
0.811108915684505,2,9
0.756861726323126,2,9
0.827755548202309,2,9
0.752676049641431,2,9
0.806417253403828,2,9
0.845452758901481,2,9
0.760466894800414,1,9
0.826309692515952,2,9
0.804465668991751,1,9
0.824897140704294,1,9
0.764545317698085,2,9
0.820553261615324,1,9
0.798359142604782,1,9
0.797654308364658,2,9
0.797201238950729,2,9
0.825494739999261,1,9
0.795390965506286,1,9
0.769408129313129,1,9
0.809383402220138,2,9
0.746523212949416,2,9
0.801867951445815,1,9
0.773990106342696,2,9
0.802481672219973,2,9
0.808292974637646,2,9
0.756356407971432,1,9
0.81205130792267,1,9
0.791261738882427,2,9
0.729630074890179,1,9
0.797248711953371,1,9
0.7354411367246,2,9
0.787813709405971,2,9
0.789147748517322,2,9
0.792752311968974,1,9
0.785825332945026,2,9
0.821340282431606,2,9
0.794036713796616,1,9
0.800042651971356,2,9
0.709704497187995,1,9
0.816969617415738,1,9
0.782924610981997,1,9
0.821722765044868,2,9
0.712696968907871,1,9
0.813545700911913,1,9
0.775374764154501,1,9
0.810130511182634,1,9
0.831943251341541,2,9
0.754822115793968,1,9
0.803240957168479,2,9
0.769445398572841,2,9
0.771312862677041,1,9
0.73329823610414,1,9
0.831916528709193,1,9
0.825846508878554,2,9
0.761424513827128,2,9
0.786025005553336,2,9
0.747220115161163,2,9
0.775418979829035,2,9
0.793100576252317,1,9
0.747821193037762,2,9
0.821369869975947,1,9
0.752506712246023,2,9
0.730686175915154,1,9
0.853250974907969,2,9
0.810230783024473,2,9
0.83385847683974,2,9
0.829391064505025,2,9
0.775771297218294,2,9
0.804157380798187,1,9
0.839921529344841,1,9
0.777949347563341,2,9
0.791303589184719,2,9
0.874633068461647,2,10
0.827648109602894,1,10
0.864416676533689,1,10
0.833089947812675,1,10
0.83239590926548,2,10
0.78898364746678,1,10
0.851984983553606,1,10
0.796312901300284,1,10
0.779098232965028,2,10
0.852206198544543,2,10
0.849536375620708,1,10
0.786658749479801,1,10
0.894597065661668,1,10
0.792569518241283,2,10
0.862067974613994,2,10
0.795233655869775,2,10
0.808590939570715,2,10
0.832030283049274,1,10
0.797939902735902,1,10
0.799801387281848,2,10
0.809766928807787,2,10
0.823212386112528,1,10
0.808182770778672,2,10
0.858875283693478,2,10
0.806015945617413,1,10
0.798558954132949,1,10
0.818511617090089,1,10
0.850827102847987,1,10
0.863536634377808,1,10
0.827801973186199,1,10
0.804227687053104,2,10
0.816229462504506,2,10
0.823978156458022,1,10
0.805218383189179,1,10
0.763645975662168,1,10
0.790391336312494,2,10
0.811940825999539,2,10
0.794574044495464,1,10
0.840183055567893,2,10
0.82246860252866,1,10
0.830867212074578,1,10
0.804673264996015,1,10
0.828607430363441,2,10
0.84927911649513,2,10
0.792372850319097,1,10
0.848839159625852,1,10
0.793672389357492,1,10
0.794808593885162,2,10
0.768392812330089,2,10
0.827014385169962,2,10
0.795568728667252,2,10
0.831938270350956,1,10
0.81801700177602,1,10
0.827292937038619,2,10
0.822475266218465,2,10
0.848303445786103,2,10
0.817564351465253,1,10
0.857717083414793,2,10
0.801179804400629,2,10
0.794901315307554,2,10
0.821782886387986,2,10
0.810890932511094,1,10
0.768933902861093,2,10
0.837377449314766,2,10
0.820102970910455,1,10
0.822100871487764,1,10
0.860351819768306,2,10
0.816419192990608,1,10
0.791870400413163,1,10
0.813482661780804,2,10
0.810938954016372,1,10
0.841999772706915,2,10
0.872465181479058,2,10
0.839394641282869,1,10
0.748703489741541,2,10
0.808117204731407,2,10
0.805266731897602,1,10
0.80466242581617,2,10
0.797895670260192,1,10
0.819943957124704,1,10
0.848748076576941,1,10
0.816007769018031,2,10
0.839377976875137,1,10
0.820554340253804,2,10
0.808416868440449,2,10
0.816532200658871,2,10
0.86335219006408,2,10
0.796581205582558,1,10
0.813757784570927,2,10
0.840150774402948,2,10
0.873484778232312,2,10
0.767588168518955,2,10
0.856129562277583,1,10
0.788094725876293,2,10
0.876441339207333,1,10
0.807787930755892,1,10
0.849150151999179,2,10
0.75538457697367,2,10
0.757663503545662,1,10
0.786255039156239,2,10
0.714967273811377,1,10
0.789525257495725,2,10
0.740439191892549,1,10
0.779650400719739,2,10
0.773852100512475,1,10
0.825774204815933,1,10
0.850785218076366,1,10
0.739048947367772,2,10
0.822025606917572,1,10
0.744283594471953,2,10
0.815319205425719,1,10
0.807186734617383,2,10
0.82298151507777,1,10
0.838224288374631,2,10
0.817620817099188,2,10
0.845232585930924,2,10
0.720793462134023,1,10
0.730780195506336,1,10
0.838746603005581,1,10
0.766455641854755,1,10
0.828840089903635,1,10
0.811108915684505,2,10
0.756861726323126,2,10
0.827755548202309,1,10
0.752676049641431,2,10
0.806417253403828,1,10
0.845452758901481,2,10
0.760466894800414,2,10
0.826309692515952,2,10
0.804465668991751,2,10
0.824897140704294,2,10
0.764545317698085,1,10
0.820553261615324,2,10
0.798359142604782,1,10
0.797654308364658,1,10
0.797201238950729,2,10
0.825494739999261,1,10
0.795390965506286,1,10
0.769408129313129,2,10
0.809383402220138,2,10
0.746523212949416,1,10
0.801867951445815,1,10
0.773990106342696,2,10
0.802481672219973,1,10
0.808292974637646,2,10
0.756356407971432,1,10
0.81205130792267,1,10
0.791261738882427,1,10
0.729630074890179,1,10
0.797248711953371,2,10
0.7354411367246,2,10
0.787813709405971,1,10
0.789147748517322,1,10
0.792752311968974,2,10
0.785825332945026,1,10
0.821340282431606,2,10
0.794036713796616,1,10
0.800042651971356,1,10
0.709704497187995,2,10
0.816969617415738,1,10
0.782924610981997,2,10
0.821722765044868,1,10
0.712696968907871,1,10
0.813545700911913,2,10
0.775374764154501,1,10
0.810130511182634,1,10
0.831943251341541,2,10
0.754822115793968,2,10
0.803240957168479,2,10
0.769445398572841,2,10
0.771312862677041,2,10
0.73329823610414,2,10
0.831916528709193,1,10
0.825846508878554,2,10
0.761424513827128,1,10
0.786025005553336,1,10
0.747220115161163,2,10
0.775418979829035,1,10
0.793100576252317,2,10
0.747821193037762,2,10
0.821369869975947,1,10
0.752506712246023,2,10
0.730686175915154,1,10
0.853250974907969,2,10
0.810230783024473,1,10
0.83385847683974,2,10
0.829391064505025,1,10
0.775771297218294,2,10
0.804157380798187,2,10
0.839921529344841,1,10
0.777949347563341,1,10
0.791303589184719,1,10
0.874633068461647,2,11
0.827648109602894,2,11
0.864416676533689,1,11
0.833089947812675,1,11
0.83239590926548,1,11
0.78898364746678,2,11
0.851984983553606,1,11
0.796312901300284,2,11
0.779098232965028,1,11
0.852206198544543,2,11
0.849536375620708,1,11
0.786658749479801,1,11
0.894597065661668,2,11
0.792569518241283,2,11
0.862067974613994,2,11
0.795233655869775,1,11
0.808590939570715,1,11
0.832030283049274,2,11
0.797939902735902,2,11
0.799801387281848,2,11
0.809766928807787,1,11
0.823212386112528,1,11
0.808182770778672,2,11
0.858875283693478,1,11
0.806015945617413,1,11
0.798558954132949,2,11
0.818511617090089,1,11
0.850827102847987,1,11
0.863536634377808,1,11
0.827801973186199,2,11
0.804227687053104,1,11
0.816229462504506,2,11
0.823978156458022,2,11
0.805218383189179,2,11
0.763645975662168,2,11
0.790391336312494,1,11
0.811940825999539,1,11
0.794574044495464,2,11
0.840183055567893,1,11
0.82246860252866,1,11
0.830867212074578,1,11
0.804673264996015,1,11
0.828607430363441,1,11
0.84927911649513,1,11
0.792372850319097,2,11
0.848839159625852,2,11
0.793672389357492,2,11
0.794808593885162,1,11
0.768392812330089,2,11
0.827014385169962,2,11
0.795568728667252,2,11
0.831938270350956,1,11
0.81801700177602,1,11
0.827292937038619,2,11
0.822475266218465,2,11
0.848303445786103,1,11
0.817564351465253,2,11
0.857717083414793,1,11
0.801179804400629,1,11
0.794901315307554,2,11
0.821782886387986,2,11
0.810890932511094,2,11
0.768933902861093,1,11
0.837377449314766,1,11
0.820102970910455,2,11
0.822100871487764,1,11
0.860351819768306,2,11
0.816419192990608,2,11
0.791870400413163,1,11
0.813482661780804,2,11
0.810938954016372,1,11
0.841999772706915,1,11
0.872465181479058,2,11
0.839394641282869,1,11
0.748703489741541,2,11
0.808117204731407,2,11
0.805266731897602,2,11
0.80466242581617,2,11
0.797895670260192,2,11
0.819943957124704,2,11
0.848748076576941,1,11
0.816007769018031,2,11
0.839377976875137,2,11
0.820554340253804,2,11
0.808416868440449,1,11
0.816532200658871,2,11
0.86335219006408,2,11
0.796581205582558,2,11
0.813757784570927,2,11
0.840150774402948,1,11
0.873484778232312,1,11
0.767588168518955,2,11
0.856129562277583,2,11
0.788094725876293,2,11
0.876441339207333,2,11
0.807787930755892,2,11
0.849150151999179,2,11
0.75538457697367,2,11
0.757663503545662,2,11
0.786255039156239,2,11
0.714967273811377,1,11
0.789525257495725,1,11
0.740439191892549,2,11
0.779650400719739,1,11
0.773852100512475,1,11
0.825774204815933,1,11
0.850785218076366,1,11
0.739048947367772,1,11
0.822025606917572,2,11
0.744283594471953,2,11
0.815319205425719,2,11
0.807186734617383,1,11
0.82298151507777,2,11
0.838224288374631,1,11
0.817620817099188,2,11
0.845232585930924,1,11
0.720793462134023,2,11
0.730780195506336,2,11
0.838746603005581,1,11
0.766455641854755,1,11
0.828840089903635,1,11
0.811108915684505,2,11
0.756861726323126,1,11
0.827755548202309,1,11
0.752676049641431,2,11
0.806417253403828,2,11
0.845452758901481,1,11
0.760466894800414,2,11
0.826309692515952,2,11
0.804465668991751,1,11
0.824897140704294,1,11
0.764545317698085,1,11
0.820553261615324,2,11
0.798359142604782,2,11
0.797654308364658,2,11
0.797201238950729,1,11
0.825494739999261,1,11
0.795390965506286,1,11
0.769408129313129,1,11
0.809383402220138,1,11
0.746523212949416,1,11
0.801867951445815,1,11
0.773990106342696,2,11
0.802481672219973,1,11
0.808292974637646,2,11
0.756356407971432,1,11
0.81205130792267,1,11
0.791261738882427,1,11
0.729630074890179,2,11
0.797248711953371,1,11
0.7354411367246,2,11
0.787813709405971,1,11
0.789147748517322,1,11
0.792752311968974,2,11
0.785825332945026,1,11
0.821340282431606,2,11
0.794036713796616,1,11
0.800042651971356,2,11
0.709704497187995,1,11
0.816969617415738,2,11
0.782924610981997,2,11
0.821722765044868,2,11
0.712696968907871,2,11
0.813545700911913,2,11
0.775374764154501,2,11
0.810130511182634,1,11
0.831943251341541,1,11
0.754822115793968,2,11
0.803240957168479,1,11
0.769445398572841,1,11
0.771312862677041,1,11
0.73329823610414,1,11
0.831916528709193,1,11
0.825846508878554,2,11
0.761424513827128,1,11
0.786025005553336,2,11
0.747220115161163,1,11
0.775418979829035,2,11
0.793100576252317,1,11
0.747821193037762,1,11
0.821369869975947,1,11
0.752506712246023,1,11
0.730686175915154,2,11
0.853250974907969,1,11
0.810230783024473,2,11
0.83385847683974,1,11
0.829391064505025,2,11
0.775771297218294,1,11
0.804157380798187,2,11
0.839921529344841,1,11
0.777949347563341,1,11
0.791303589184719,2,11
0.874633068461647,2,12
0.827648109602894,1,12
0.864416676533689,1,12
0.833089947812675,1,12
0.83239590926548,1,12
0.78898364746678,2,12
0.851984983553606,1,12
0.796312901300284,1,12
0.779098232965028,1,12
0.852206198544543,1,12
0.849536375620708,1,12
0.786658749479801,1,12
0.894597065661668,2,12
0.792569518241283,1,12
0.862067974613994,2,12
0.795233655869775,1,12
0.808590939570715,1,12
0.832030283049274,2,12
0.797939902735902,2,12
0.799801387281848,2,12
0.809766928807787,2,12
0.823212386112528,1,12
0.808182770778672,2,12
0.858875283693478,1,12
0.806015945617413,2,12
0.798558954132949,2,12
0.818511617090089,2,12
0.850827102847987,1,12
0.863536634377808,1,12
0.827801973186199,2,12
0.804227687053104,2,12
0.816229462504506,2,12
0.823978156458022,2,12
0.805218383189179,1,12
0.763645975662168,2,12
0.790391336312494,2,12
0.811940825999539,2,12
0.794574044495464,1,12
0.840183055567893,1,12
0.82246860252866,1,12
0.830867212074578,1,12
0.804673264996015,2,12
0.828607430363441,1,12
0.84927911649513,2,12
0.792372850319097,2,12
0.848839159625852,1,12
0.793672389357492,2,12
0.794808593885162,2,12
0.768392812330089,1,12
0.827014385169962,1,12
0.795568728667252,1,12
0.831938270350956,2,12
0.81801700177602,1,12
0.827292937038619,2,12
0.822475266218465,2,12
0.848303445786103,1,12
0.817564351465253,2,12
0.857717083414793,2,12
0.801179804400629,2,12
0.794901315307554,1,12
0.821782886387986,2,12
0.810890932511094,2,12
0.768933902861093,1,12
0.837377449314766,2,12
0.820102970910455,2,12
0.822100871487764,1,12
0.860351819768306,2,12
0.816419192990608,2,12
0.791870400413163,2,12
0.813482661780804,1,12
0.810938954016372,1,12
0.841999772706915,1,12
0.872465181479058,2,12
0.839394641282869,1,12
0.748703489741541,2,12
0.808117204731407,1,12
0.805266731897602,1,12
0.80466242581617,1,12
0.797895670260192,1,12
0.819943957124704,1,12
0.848748076576941,2,12
0.816007769018031,1,12
0.839377976875137,1,12
0.820554340253804,1,12
0.808416868440449,2,12
0.816532200658871,1,12
0.86335219006408,1,12
0.796581205582558,1,12
0.813757784570927,2,12
0.840150774402948,1,12
0.873484778232312,1,12
0.767588168518955,2,12
0.856129562277583,1,12
0.788094725876293,1,12
0.876441339207333,1,12
0.807787930755892,2,12
0.849150151999179,2,12
0.75538457697367,1,12
0.757663503545662,1,12
0.786255039156239,2,12
0.714967273811377,2,12
0.789525257495725,2,12
0.740439191892549,2,12
0.779650400719739,2,12
0.773852100512475,1,12
0.825774204815933,2,12
0.850785218076366,2,12
0.739048947367772,2,12
0.822025606917572,2,12
0.744283594471953,1,12
0.815319205425719,1,12
0.807186734617383,1,12
0.82298151507777,1,12
0.838224288374631,1,12
0.817620817099188,1,12
0.845232585930924,2,12
0.720793462134023,2,12
0.730780195506336,1,12
0.838746603005581,1,12
0.766455641854755,2,12
0.828840089903635,1,12
0.811108915684505,2,12
0.756861726323126,1,12
0.827755548202309,2,12
0.752676049641431,2,12
0.806417253403828,2,12
0.845452758901481,1,12
0.760466894800414,1,12
0.826309692515952,1,12
0.804465668991751,2,12
0.824897140704294,2,12
0.764545317698085,1,12
0.820553261615324,2,12
0.798359142604782,1,12
0.797654308364658,2,12
0.797201238950729,2,12
0.825494739999261,2,12
0.795390965506286,1,12
0.769408129313129,2,12
0.809383402220138,1,12
0.746523212949416,2,12
0.801867951445815,2,12
0.773990106342696,2,12
0.802481672219973,1,12
0.808292974637646,2,12
0.756356407971432,1,12
0.81205130792267,2,12
0.791261738882427,1,12
0.729630074890179,1,12
0.797248711953371,1,12
0.7354411367246,2,12
0.787813709405971,2,12
0.789147748517322,2,12
0.792752311968974,2,12
0.785825332945026,2,12
0.821340282431606,2,12
0.794036713796616,2,12
0.800042651971356,1,12
0.709704497187995,2,12
0.816969617415738,1,12
0.782924610981997,2,12
0.821722765044868,2,12
0.712696968907871,2,12
0.813545700911913,1,12
0.775374764154501,2,12
0.810130511182634,1,12
0.831943251341541,1,12
0.754822115793968,2,12
0.803240957168479,1,12
0.769445398572841,1,12
0.771312862677041,2,12
0.73329823610414,1,12
0.831916528709193,2,12
0.825846508878554,1,12
0.761424513827128,2,12
0.786025005553336,2,12
0.747220115161163,1,12
0.775418979829035,1,12
0.793100576252317,2,12
0.747821193037762,2,12
0.821369869975947,1,12
0.752506712246023,1,12
0.730686175915154,2,12
0.853250974907969,2,12
0.810230783024473,2,12
0.83385847683974,1,12
0.829391064505025,1,12
0.775771297218294,1,12
0.804157380798187,1,12
0.839921529344841,1,12
0.777949347563341,1,12
0.791303589184719,2,12
0.874633068461647,2,13
0.827648109602894,1,13
0.864416676533689,1,13
0.833089947812675,2,13
0.83239590926548,1,13
0.78898364746678,2,13
0.851984983553606,2,13
0.796312901300284,2,13
0.779098232965028,2,13
0.852206198544543,2,13
0.849536375620708,2,13
0.786658749479801,1,13
0.894597065661668,2,13
0.792569518241283,1,13
0.862067974613994,2,13
0.795233655869775,1,13
0.808590939570715,2,13
0.832030283049274,1,13
0.797939902735902,2,13
0.799801387281848,1,13
0.809766928807787,1,13
0.823212386112528,1,13
0.808182770778672,2,13
0.858875283693478,1,13
0.806015945617413,2,13
